"id","url","scraped_at"
760,"https://www.sciencemag.org/careers/2000/11/evolution-postdoc-organizations-index","2019-10-27 10:24:03"
761,"https://www.sciencemag.org/careers/2000/11/tips-establishing-postdoc-office","2019-10-27 10:24:05"
762,"https://www.sciencemag.org/careers/2000/11/how-form-postdoc-association","2019-10-27 10:24:06"
763,"https://www.sciencemag.org/careers/2000/12/ghost-grad-schools-past-and-future","2019-10-27 10:24:12"
764,"https://www.sciencemag.org/careers/2000/12/new-federal-regulations-issued-ethics-training","2019-10-27 10:24:13"
765,"https://www.sciencemag.org/careers/2000/12/bunch-starts","2019-10-27 10:24:16"
766,"https://www.sciencemag.org/careers/2000/12/gaining-pre-entrepreneurial-experience","2019-10-27 10:24:18"
767,"https://www.sciencemag.org/careers/2000/12/end-coming-and-sooner-you-think","2019-10-27 10:24:19"
768,"https://www.sciencemag.org/careers/2000/12/understanding-nonstandard-biographies-origins-scientific-creativity","2019-10-27 10:24:21"
769,"https://www.sciencemag.org/careers/2000/12/sake-being-well-experienced-late-vocation-science","2019-10-27 10:24:23"
770,"https://www.sciencemag.org/careers/2000/12/how-prevalent-fraud-thats-million-dollar-question","2019-10-27 10:24:24"
771,"https://www.sciencemag.org/careers/2000/12/trouble-postdocs","2019-10-27 10:24:26"
772,"https://www.sciencemag.org/careers/2000/12/affordable-child-care-postdocs-one-institutions-solution","2019-10-27 10:24:28"
773,"https://www.sciencemag.org/careers/2000/12/solutions-postdoc-parenting-problems","2019-10-27 10:24:29"
774,"https://www.sciencemag.org/careers/2000/12/lois-abbotts-experiences","2019-10-27 10:24:31"
775,"https://www.sciencemag.org/careers/2000/12/rip-van-winkles-11-year-slumber","2019-10-27 10:24:32"
776,"https://www.sciencemag.org/careers/2000/12/resources-help-you-your-way-0","2019-10-27 10:24:34"
777,"https://www.sciencemag.org/careers/2000/12/following-wins-job-offers","2019-10-27 10:24:36"
778,"https://www.sciencemag.org/careers/2000/12/maturity-feature-index","2019-10-27 10:24:39"
779,"https://www.sciencemag.org/careers/2000/12/taking-control-your-futurehow-organize-successful-science-and-career-fair-part-3","2019-10-27 10:24:40"
780,"https://www.sciencemag.org/careers/2000/12/lois-edgars-experiences","2019-10-27 10:24:42"
781,"https://www.sciencemag.org/careers/2000/12/new-funding-programs-push-german-genome-research","2019-10-27 10:24:43"
782,"https://www.sciencemag.org/careers/2000/12/registration-form-research-university-career-fair","2019-10-27 10:24:44"
783,"https://www.sciencemag.org/careers/2000/12/age-discrimination-personal-view","2019-10-27 10:24:46"
784,"https://www.sciencemag.org/careers/2000/12/about-postdoc-network","2019-10-27 10:24:50"
785,"https://www.sciencemag.org/careers/2000/12/creating-postdoctoral-program-evaluation-and-implementation-gladstone-institutes","2019-10-27 10:24:51"
786,"https://www.sciencemag.org/careers/2000/12/welcome-my-nightmare","2019-10-27 10:24:53"
787,"https://www.sciencemag.org/careers/2000/12/old-master","2019-10-27 10:24:55"
788,"https://www.sciencemag.org/careers/2001/01/nsf-proposes-postdoc-pay-hike","2019-10-27 10:24:59"
789,"https://www.sciencemag.org/careers/2001/01/new-patent-office-utility-guidelines-have-implications-gene-patents","2019-10-27 10:25:01"
790,"https://www.sciencemag.org/careers/2001/01/research-and-red-book","2019-10-27 10:25:02"
791,"https://www.sciencemag.org/careers/2001/01/what-resum-hole-and-how-do-i-fill-it","2019-10-27 10:25:04"
792,"https://www.sciencemag.org/careers/2001/01/financial-analysts","2019-10-27 10:25:05"
793,"https://www.sciencemag.org/careers/2001/01/chipping-away-feudal-vestiges-academe","2019-10-27 10:25:07"
794,"https://www.sciencemag.org/careers/2001/01/taking-control-your-future-how-organize-successful-science-and-career-fair-part-5","2019-10-27 10:25:09"
795,"https://www.sciencemag.org/careers/2001/01/visas-and-international-postdoc-part-2","2019-10-27 10:25:11"
796,"https://www.sciencemag.org/careers/2001/01/evolutions-next-step-postdoc-network-listserv","2019-10-27 10:35:28"
797,"https://www.sciencemag.org/careers/2001/01/make-year-you-improve-your-public-speaking-skills","2019-10-27 10:35:29"
798,"https://www.sciencemag.org/careers/2000/12/molecular-cell-biology-powerhouse-rises-reborn-dresden","2019-10-27 10:35:30"
799,"https://www.sciencemag.org/careers/2000/12/survive-and-thrive-part-2-why-are-you-doing-it","2019-10-27 10:35:31"
800,"https://www.sciencemag.org/careers/2000/12/protecting-whistleblowers-tell-ori-what-you-think","2019-10-27 10:35:32"
801,"https://www.sciencemag.org/careers/2000/12/global-digital-divide-and-its-effect-women-scientists-worldwide","2019-10-27 10:35:33"
802,"https://www.sciencemag.org/careers/2000/12/take-control-your-finances","2019-10-27 10:35:35"
803,"https://www.sciencemag.org/careers/2000/12/2000-good-year-science-canada","2019-10-27 10:35:36"
804,"https://www.sciencemag.org/careers/2000/12/y2k-12-months-uk-science","2019-10-27 10:35:37"
805,"https://www.sciencemag.org/careers/2000/12/enlightened-self-interest-benefits-expanding-postdoctoral-training","2019-10-27 10:35:39"
806,"https://www.sciencemag.org/careers/2000/12/furthering-females","2019-10-27 10:35:40"
807,"https://www.sciencemag.org/careers/2000/12/how-prepare-and-succeed-panel-interviews","2019-10-27 10:35:41"
808,"https://www.sciencemag.org/careers/2000/12/networking-golden-key","2019-10-27 10:35:42"
809,"https://www.sciencemag.org/careers/2000/12/transferably-yours-masterful-multitasking","2019-10-27 10:35:43"
810,"https://www.sciencemag.org/careers/2000/12/taking-control-your-futurehow-organize-successful-science-and-career-fair-part-4","2019-10-27 10:35:45"
811,"https://www.sciencemag.org/careers/2000/12/visas-and-international-postdoc-part-1-be-your-own-expert","2019-10-27 10:35:45"
812,"https://www.sciencemag.org/careers/2000/12/science-jobs-boost-western-scotland","2019-10-27 10:35:46"
813,"https://www.sciencemag.org/careers/2001/01/immunology-grants-and-agricultural-research-developing-countries","2019-10-27 10:35:50"
814,"https://www.sciencemag.org/careers/2001/01/calling-all-professors","2019-10-27 10:35:51"
815,"https://www.sciencemag.org/careers/2001/01/so-you-want-be-media-babe","2019-10-27 10:35:52"
816,"https://www.sciencemag.org/careers/2001/01/national-centers-urged-team-and-compete","2019-10-27 10:35:53"
817,"https://www.sciencemag.org/careers/2001/01/finding-grad-school-true-you","2019-10-27 10:35:54"
818,"https://www.sciencemag.org/careers/2001/01/third-culture-good-art-and-good-science","2019-10-27 10:35:55"
819,"https://www.sciencemag.org/careers/2001/01/being-nontenured","2019-10-27 10:35:56"
820,"https://www.sciencemag.org/careers/2001/01/are-you-made-write-stuff","2019-10-27 10:35:58"
821,"https://www.sciencemag.org/careers/2001/01/she-said-he-said-ben-glick","2019-10-27 10:35:59"
822,"https://www.sciencemag.org/careers/2001/01/decade-elsi-research-embracing-past-and-gazing-future","2019-10-27 10:36:00"
823,"https://www.sciencemag.org/careers/2001/01/studying-germany-financing-your-phd-research","2019-10-27 10:36:01"
824,"https://www.sciencemag.org/careers/2001/01/financial-planning-scientists-part-4-spending-your-savings","2019-10-27 10:36:02"
825,"https://www.sciencemag.org/careers/2001/01/midnight-garden-training-and-education-postdocs-great-meeting","2019-10-27 10:36:03"
826,"https://www.sciencemag.org/careers/2001/01/learning-experience-postdoc-associations-share-their-wisdom-getting-started-and-forging","2019-10-27 10:36:04"
827,"https://www.sciencemag.org/careers/2001/01/back-school-york-u","2019-10-27 10:36:05"
828,"https://www.sciencemag.org/careers/2001/01/opening-entrance-job-life-berlins-humboldt-university-establishes-career-center","2019-10-27 10:36:07"
829,"https://www.sciencemag.org/careers/2001/01/advice-postdocs-postdocs-tips-great-meeting-attendees","2019-10-27 10:36:08"
830,"https://www.sciencemag.org/careers/2001/01/yours-transferably-going-global-1-why-and-who","2019-10-27 10:36:09"
831,"https://www.sciencemag.org/careers/2001/01/student-survey-highlights-mismatch-training-goals","2019-10-27 10:36:10"
832,"https://www.sciencemag.org/careers/2001/01/inherent-system","2019-10-27 10:36:11"
833,"https://www.sciencemag.org/careers/2001/01/studying-and-living-ingermany","2019-10-27 10:36:12"
834,"https://www.sciencemag.org/careers/2001/01/bridging-great-divide-postdoctoral-view","2019-10-27 10:36:13"
882,"https://www.sciencemag.org/careers/2001/01/shared-shoulders-and-shared-resources-using-support-groups-and-custom-databases-your","2019-10-27 10:37:32"
885,"https://www.sciencemag.org/careers/2001/02/tax-holiday-academics","2019-10-27 10:37:37"
886,"https://www.sciencemag.org/careers/2001/02/career-support-staff-are-you-being-served-helping-contract-researchers-achieve-their","2019-10-27 10:37:38"
887,"https://www.sciencemag.org/careers/2001/02/third-culture-index","2019-10-27 10:37:39"
888,"https://www.sciencemag.org/careers/2001/02/goose-music","2019-10-27 10:37:40"
889,"https://www.sciencemag.org/careers/2001/02/meeting-travel-grants-and-setting-rural-health-clinic","2019-10-27 10:37:41"
890,"https://www.sciencemag.org/careers/2001/02/career-support-staff-here-help-feature-index","2019-10-27 10:37:42"
891,"https://www.sciencemag.org/careers/2001/02/organizing-your-research-germany-how-write-successful-proposal","2019-10-27 10:37:44"
892,"https://www.sciencemag.org/careers/2001/02/careers-nanobiotech-bottoms-nanobiotech-uk","2019-10-27 10:37:45"
893,"https://www.sciencemag.org/careers/2001/02/careers-nanobiotechnology-resources","2019-10-27 10:37:46"
894,"https://www.sciencemag.org/careers/2001/02/breaking-down-barriers","2019-10-27 10:37:47"
895,"https://www.sciencemag.org/careers/2001/02/academic-harassment","2019-10-27 10:37:48"
896,"https://www.sciencemag.org/careers/2001/02/careers-nanobiotechnology-feature-index","2019-10-27 10:37:49"
897,"https://www.sciencemag.org/careers/2001/02/visas-and-international-postdoc-part-3-american-competitiveness-21st-century-act","2019-10-27 10:37:50"
898,"https://www.sciencemag.org/careers/2001/02/careers-nanobiotechnology-biomolecular-machines","2019-10-27 10:37:51"
899,"https://www.sciencemag.org/careers/2001/02/humboldt-hits-comeback-trail","2019-10-27 10:37:53"
900,"https://www.sciencemag.org/careers/2001/02/establishing-postdoctoral-association-brown-university","2019-10-27 10:37:54"
901,"https://www.sciencemag.org/careers/2001/02/careers-nanobiotechnology-computational-biotechnology","2019-10-27 10:37:55"
902,"https://www.sciencemag.org/careers/2001/02/careers-nanobiotechnology-through-eyes-mathematician","2019-10-27 10:37:57"
903,"https://www.sciencemag.org/careers/2001/02/nih-fellows-committee-jobalumni-network-work-progress","2019-10-27 10:37:58"
904,"https://www.sciencemag.org/careers/2001/02/careers-nanobiotechnology-nanorevolution-canada","2019-10-27 10:37:59"
905,"https://www.sciencemag.org/careers/2001/02/forschen-deutschland-wie-schreibe-ich-einen-erfolgreichen-f-derantrag","2019-10-27 10:38:01"
906,"https://www.sciencemag.org/careers/2001/02/careers-nanobiotechnology-it-takes-lot-money-make-little-things","2019-10-27 10:38:02"
907,"https://www.sciencemag.org/careers/2001/02/careers-nanobiotechnology-opportunities-us","2019-10-27 10:38:03"
908,"https://www.sciencemag.org/careers/2001/02/careers-nanobiotechnology-rise-nanobiotechnology-germany","2019-10-27 10:38:04"
909,"https://www.sciencemag.org/careers/2001/02/careers-nanobiotechnology-nanoscience-biotechnology","2019-10-27 10:38:06"
910,"https://www.sciencemag.org/careers/2001/03/underrepresented-minorities-science-nih-black-scientists-association-addressing-needs","2019-10-27 10:38:10"
911,"https://www.sciencemag.org/careers/2001/02/germany-establishes-national-genome-research-network","2019-10-27 10:38:11"
912,"https://www.sciencemag.org/careers/2001/02/grounding","2019-10-27 10:38:12"
913,"https://www.sciencemag.org/careers/2001/02/parliamentary-love","2019-10-27 10:38:13"
914,"https://www.sciencemag.org/careers/2001/02/portfolio-person","2019-10-27 10:38:14"
915,"https://www.sciencemag.org/careers/2001/02/mehr-geld-f-r-deutsche-studenten-das-neue-baf-g-ab-1-april-2001","2019-10-27 10:38:15"
916,"https://www.sciencemag.org/careers/2001/02/scientific-careers-biotech-start-ups-part-ii","2019-10-27 10:38:17"
917,"https://www.sciencemag.org/careers/2001/02/art-loving-your-work","2019-10-27 10:38:18"
918,"https://www.sciencemag.org/careers/2001/02/funding-astronomy-education-and-diabetes-research","2019-10-27 10:38:19"
919,"https://www.sciencemag.org/careers/2001/02/survive-and-thrive-part-4-show-me-where-money","2019-10-27 10:38:20"
920,"https://www.sciencemag.org/careers/2001/02/natural-entrepreneurial-playgrounds","2019-10-27 10:38:21"
921,"https://www.sciencemag.org/careers/2001/02/scientific-careers-biotech-start-ups-part-i","2019-10-27 10:38:22"
922,"https://www.sciencemag.org/careers/2001/02/site-review-just-postgrads-and-epsrc-student-zone","2019-10-27 10:38:24"
923,"https://www.sciencemag.org/careers/2001/02/postdoc-opportunities-transitioning-tech-transfer","2019-10-27 10:38:25"
924,"https://www.sciencemag.org/careers/2001/02/financial-planning-scientists-part-5-stocks-and-stock-markets","2019-10-27 10:38:26"
925,"https://www.sciencemag.org/careers/2001/02/out-shadows-primer-quiet-scientists","2019-10-27 10:38:27"
926,"https://www.sciencemag.org/careers/2001/02/retirement-investing-postdocs","2019-10-27 10:38:28"
927,"https://www.sciencemag.org/careers/2001/02/developing-skills-you-need-succeed-tales-association-postdocs-part-1","2019-10-27 10:38:29"
928,"https://www.sciencemag.org/careers/2001/02/single-parents-do-graduate-studies-abroad","2019-10-27 10:38:31"
929,"https://www.sciencemag.org/careers/2001/02/career-support-staff-careering-around","2019-10-27 10:38:32"
930,"https://www.sciencemag.org/careers/2001/02/explore-your-options-career-resources-grad-students","2019-10-27 10:38:34"
931,"https://www.sciencemag.org/careers/2001/02/centers-entrepreneurship-source-sustainable-success","2019-10-27 10:38:35"
932,"https://www.sciencemag.org/careers/2001/02/german-government-program-boosts-biotechnology","2019-10-27 10:38:36"
933,"https://www.sciencemag.org/careers/2001/02/career-support-staff-nurturing-plants-nurturing-people","2019-10-27 10:38:37"
934,"https://www.sciencemag.org/careers/2001/02/training-transition-preparing-future-faculty","2019-10-27 10:38:38"
935,"https://www.sciencemag.org/careers/2001/03/faculty-jobs-surge","2019-10-27 10:38:42"
936,"https://www.sciencemag.org/careers/2001/03/snake-year","2019-10-27 10:38:43"
937,"https://www.sciencemag.org/careers/2001/03/schmoozing-101","2019-10-27 10:38:44"
938,"https://www.sciencemag.org/careers/2001/03/prowl-germany-looking-more-excellent-scientists","2019-10-27 10:38:45"
939,"https://www.sciencemag.org/careers/2001/03/lonely-hearts","2019-10-27 10:38:46"
940,"https://www.sciencemag.org/careers/2001/03/underrepresented-minorities-science-statistical-anomaly-story-african-american-woman","2019-10-27 10:38:48"
941,"https://www.sciencemag.org/careers/2001/03/underrepresented-minorities-science-diversity-21st-century-resources","2019-10-27 10:38:49"
942,"https://www.sciencemag.org/careers/2001/03/what-are-you-worth","2019-10-27 10:38:50"
943,"https://www.sciencemag.org/careers/2001/03/web-resources-foreign-national-postdocs","2019-10-27 10:38:51"
944,"https://www.sciencemag.org/careers/2001/03/underrepresented-minorities-science-enhancing-diversity-science","2019-10-27 10:38:53"
945,"https://www.sciencemag.org/careers/2001/03/underrepresented-minorities-science-majority-minority-experience","2019-10-27 10:38:54"
946,"https://www.sciencemag.org/careers/2001/03/underrepresented-minorities-science-equation-success-african-american-female-phd-tells","2019-10-27 10:38:55"
947,"https://www.sciencemag.org/careers/2001/03/underrepresented-minorities-science-gender-becomes-issue-black-scientist","2019-10-27 10:38:57"
948,"https://www.sciencemag.org/careers/2001/03/underrepresented-minorities-science-double-jeopardy","2019-10-27 10:38:58"
949,"https://www.sciencemag.org/careers/2001/03/underrepresented-minorities-science-feature-index","2019-10-27 10:38:59"
950,"https://www.sciencemag.org/careers/2001/03/saved-bell-ethics-training-rules-put-hold","2019-10-27 10:39:00"
951,"https://www.sciencemag.org/careers/2001/03/underrepresented-minorities-science-races-run-hurdles-clear","2019-10-27 10:39:01"
952,"https://www.sciencemag.org/careers/2001/03/underrepresented-minorities-science-dreams-future-astronaut","2019-10-27 10:39:02"
953,"https://www.sciencemag.org/careers/2001/03/underrepresented-minorities-science-hardships-and-pride-forge-african-american","2019-10-27 10:39:04"
954,"https://www.sciencemag.org/careers/2001/03/underrepresented-minorities-science-importance-being-mentored","2019-10-27 10:39:05"
955,"https://www.sciencemag.org/careers/2001/03/underrepresented-minorities-science-black-scientist-shares-his-keys-success","2019-10-27 10:39:06"
956,"https://www.sciencemag.org/careers/2001/03/underrepresented-minorities-science-casea-bringing-science-aboriginal-youth","2019-10-27 10:39:07"
957,"https://www.sciencemag.org/careers/2001/03/you-can-write-your-thesis-without-writing-lists","2019-10-27 10:39:08"
958,"https://www.sciencemag.org/careers/2001/03/thesis-writing-guru-style","2019-10-27 10:39:09"
959,"https://www.sciencemag.org/careers/2001/03/underrepresented-minorities-science-collaborations-critical-research-success-minority","2019-10-27 10:39:10"
960,"https://www.sciencemag.org/careers/2001/03/ethics-authorship-feature-overview-how-should-authorship-be-decided","2019-10-27 10:39:14"
961,"https://www.sciencemag.org/careers/2001/03/ethics-authorship-policies-authorship-articles-submitted-scientific-journals","2019-10-27 10:39:15"
962,"https://www.sciencemag.org/careers/2001/03/what-r-sum-hole-and-how-do-i-fill-it-part-2","2019-10-27 10:39:16"
963,"https://www.sciencemag.org/careers/2001/03/funding-emergency-response-and-using-grantsnet","2019-10-27 10:39:17"
964,"https://www.sciencemag.org/careers/2001/03/can-king-catalysis-spur-uk-science-new-heights","2019-10-27 10:39:18"
965,"https://www.sciencemag.org/careers/2001/03/all-worlds-stage","2019-10-27 10:39:19"
966,"https://www.sciencemag.org/careers/2001/03/getting-yes","2019-10-27 10:39:20"
967,"https://www.sciencemag.org/careers/2001/03/financial-planning-scientists-part-6-picking-stocks","2019-10-27 10:39:22"
968,"https://www.sciencemag.org/careers/2001/03/canadian-foundation-innovation-funding-extended-until-2010","2019-10-27 10:39:23"
969,"https://www.sciencemag.org/careers/2001/03/kingdom-come","2019-10-27 10:39:24"
970,"https://www.sciencemag.org/careers/2001/03/survive-and-thrive-match-made-heaven-finding-perfect-advisor","2019-10-27 10:39:26"
971,"https://www.sciencemag.org/careers/2001/03/making-transition-graduate-studies-job-market-part-i","2019-10-27 10:39:28"
972,"https://www.sciencemag.org/careers/2001/03/science-usa-postdoc-experience-rockefeller","2019-10-27 10:39:30"
973,"https://www.sciencemag.org/careers/2001/03/brown-ticks-and-spotty-monsters","2019-10-27 10:39:31"
974,"https://www.sciencemag.org/careers/2001/03/abc-lesson-mentoring","2019-10-27 10:39:33"
975,"https://www.sciencemag.org/careers/2001/03/butting-heads-conflict-resolution-postdocs-part-i","2019-10-27 10:39:34"
976,"https://www.sciencemag.org/careers/2001/03/sharing-solutions-postdoc-needs-summary-postdoc-network-national-meeting-part-1","2019-10-27 10:39:35"
977,"https://www.sciencemag.org/careers/2001/03/yours-transferably-superconferencing-get-most-your-meeting","2019-10-27 10:39:37"
978,"https://www.sciencemag.org/careers/2001/03/behavioral-style-understanding-communication-styles-can-advance-your-relationships-and","2019-10-27 10:39:38"
979,"https://www.sciencemag.org/careers/2001/03/underrepresented-minorities-science-personal-viewpoint","2019-10-27 10:39:40"
980,"https://www.sciencemag.org/careers/2001/03/postdoc-life-liberal-arts-colleges-part-1","2019-10-27 10:39:41"
983,"https://www.sciencemag.org/careers/2001/03/pay-rise-mrc-students","2019-10-27 10:39:44"
984,"https://www.sciencemag.org/careers/2001/03/temp-ting-offer","2019-10-27 10:39:45"
985,"https://www.sciencemag.org/careers/2001/04/careers-marine-science-substances-sea","2019-10-27 10:39:49"
986,"https://www.sciencemag.org/careers/2001/04/careers-marine-sciences-fishing-pharmaceuticals","2019-10-27 10:39:50"
987,"https://www.sciencemag.org/careers/2001/04/sharing-solutions-postdoc-needs-summary-postdoc-network-national-meeting-part-2","2019-10-27 10:39:51"
988,"https://www.sciencemag.org/careers/2001/04/web-sites-undergraduates","2019-10-27 10:39:53"
989,"https://www.sciencemag.org/careers/2001/04/careers-marine-science-quo-vadis-marine-sciences-research-plan-europe","2019-10-27 10:39:54"
990,"https://www.sciencemag.org/careers/2001/04/solutions-pregnant-postdocs","2019-10-27 10:39:56"
991,"https://www.sciencemag.org/careers/2001/04/postdoctoral-teaching-opportunities-and-resources","2019-10-27 10:39:57"
992,"https://www.sciencemag.org/careers/2001/04/careers-marine-sciences-ocean-nutrition-canada-ltd","2019-10-27 10:39:59"
993,"https://www.sciencemag.org/careers/2001/04/careers-marine-science-marine-sciences-germany-today-and-tomorrow","2019-10-27 10:40:01"
994,"https://www.sciencemag.org/careers/2001/04/careers-marine-sciences-out-sea-searching-microbes","2019-10-27 10:40:03"
995,"https://www.sciencemag.org/careers/2001/04/careers-marine-sciences-feature-index","2019-10-27 10:40:04"
996,"https://www.sciencemag.org/careers/2001/04/careers-marine-sciences-working-interface-land-and-sea","2019-10-27 10:40:05"
997,"https://www.sciencemag.org/careers/2001/04/it-jobs-germany-fighting-global-trend","2019-10-27 10:40:07"
998,"https://www.sciencemag.org/careers/2001/04/science-centers-blossom-how-many-will-survive","2019-10-27 10:40:08"
999,"https://www.sciencemag.org/careers/2001/04/mixing-science-and-motherhood-postdocs-view","2019-10-27 10:40:09"
1000,"https://www.sciencemag.org/careers/2001/04/postdoc-life-liberal-arts-colleges-part-2","2019-10-27 10:40:10"
1001,"https://www.sciencemag.org/careers/2001/04/careers-marine-science-fishing-money-marine-science-funding-germany-and-europe","2019-10-27 10:40:12"
1002,"https://www.sciencemag.org/careers/2001/04/careers-marine-sciences-resources-page","2019-10-27 10:40:13"
1003,"https://www.sciencemag.org/careers/2001/04/careers-marine-science-plankton-uncharismatic-microfauna","2019-10-27 10:40:15"
1004,"https://www.sciencemag.org/careers/2001/03/how-click-supervisor","2019-10-27 10:40:16"
1005,"https://www.sciencemag.org/careers/2001/03/grad-student-unionization-grave-predictions-unmet","2019-10-27 10:40:17"
1006,"https://www.sciencemag.org/careers/2001/03/ethics-authorship-ombudspersons-perspective","2019-10-27 10:40:19"
1007,"https://www.sciencemag.org/careers/2001/03/ethics-authorship-does-it-take-village-write-paper","2019-10-27 10:40:20"
1009,"https://www.sciencemag.org/careers/2001/03/site-review-medzillacom","2019-10-27 10:40:22"
1010,"https://www.sciencemag.org/careers/2001/04/german-research-minister-bulmahn-bullish-science-reforms","2019-10-27 10:40:26"
1011,"https://www.sciencemag.org/careers/2001/04/getting-along-germans","2019-10-27 10:40:28"
1012,"https://www.sciencemag.org/careers/2001/04/hunting-jobs-hannover-fair","2019-10-27 10:40:29"
1013,"https://www.sciencemag.org/careers/2001/04/pick-your-poison","2019-10-27 10:40:30"
1014,"https://www.sciencemag.org/careers/2001/04/funding-doctoral-work-and-engineering-research","2019-10-27 10:40:32"
1015,"https://www.sciencemag.org/careers/2001/04/doctor-and-medics","2019-10-27 10:40:34"
1016,"https://www.sciencemag.org/careers/2001/04/fast-stream-medicine","2019-10-27 10:40:35"
1017,"https://www.sciencemag.org/careers/2001/04/transition-academia-negotiating-your-way-teaching-sanity","2019-10-27 10:40:36"
1018,"https://www.sciencemag.org/careers/2001/04/healing-hands","2019-10-27 10:40:38"
1019,"https://www.sciencemag.org/careers/2001/04/peer-review-techniques-novices","2019-10-27 10:40:39"
1020,"https://www.sciencemag.org/careers/2001/04/need-flexible-teachers","2019-10-27 10:40:40"
1021,"https://www.sciencemag.org/careers/2001/04/yours-transferably-absent-leave","2019-10-27 10:40:43"
1022,"https://www.sciencemag.org/careers/2001/04/butting-heads-conflict-resolution-postdocs-part-ii","2019-10-27 10:40:44"
1023,"https://www.sciencemag.org/careers/2001/04/financial-planning-scientists-part-7-picking-stocks-part-2-other-internet-sources","2019-10-27 10:40:46"
1024,"https://www.sciencemag.org/careers/2001/04/behavioral-style-understanding-communication-styles-can-advance-your-relationships-and","2019-10-27 10:40:47"
1025,"https://www.sciencemag.org/careers/2001/04/expanding-scope-your-postdoctoral-education-organize-career-skills-workshop-part-1","2019-10-27 10:40:49"
1026,"https://www.sciencemag.org/careers/2001/04/developing-skills-you-need-succeed-tales-association-postdocs-part-2","2019-10-27 10:40:50"
1027,"https://www.sciencemag.org/careers/2001/04/working-overseas","2019-10-27 10:40:52"
1028,"https://www.sciencemag.org/careers/2001/04/careers-marine-science-wirkstoffe-aus-dem-meer","2019-10-27 10:40:53"
1029,"https://www.sciencemag.org/careers/2001/04/career-survivor","2019-10-27 10:40:54"
1030,"https://www.sciencemag.org/careers/2001/04/revamping-astro-101","2019-10-27 10:40:56"
1031,"https://www.sciencemag.org/careers/2001/04/art-teaching","2019-10-27 10:40:57"
1032,"https://www.sciencemag.org/careers/2001/04/friendly-network-how-people-i-already-knew-helped-me-change-careers","2019-10-27 10:40:59"
1033,"https://www.sciencemag.org/careers/2001/04/departmental-committees-unrecognized-career-builders","2019-10-27 10:41:00"
1034,"https://www.sciencemag.org/careers/2001/04/funding-doctoral-work-and-study-abroad","2019-10-27 10:41:01"
1035,"https://www.sciencemag.org/careers/2001/05/universities-businesses-faseb-spring-2001-policy-conference","2019-10-27 10:41:06"
1036,"https://www.sciencemag.org/careers/2001/05/history-and-evolution-stanford-university-postdocs-association","2019-10-27 10:41:07"
1037,"https://www.sciencemag.org/careers/2001/05/biotech-buzzwords-industrys-confusing-acronyms-and-insiders-jargon","2019-10-27 10:41:08"
1038,"https://www.sciencemag.org/careers/2001/05/expanding-scope-your-postdoctoral-education-organize-career-skills-workshop-part-2","2019-10-27 10:41:10"
1039,"https://www.sciencemag.org/careers/2001/05/creating-niche-service-graduate-students","2019-10-27 10:41:11"
1040,"https://www.sciencemag.org/careers/2001/05/doorstep-challenge-put-candidates-spot","2019-10-27 10:41:12"
1041,"https://www.sciencemag.org/careers/2001/05/another-thing-they-never-taught-you-grad-school-how-organize-scientific-meeting","2019-10-27 10:41:14"
1042,"https://www.sciencemag.org/careers/2001/05/alternative-career-anxiety-reckoning-lingering-doubts","2019-10-27 10:41:15"
1043,"https://www.sciencemag.org/careers/2001/05/germany-still-debating-ethics-and-science-issues","2019-10-27 10:41:17"
1044,"https://www.sciencemag.org/careers/2001/05/erasing-gap-between-art-and-science","2019-10-27 10:41:18"
1045,"https://www.sciencemag.org/careers/2001/05/500-openings-scientists-european-patent-office","2019-10-27 10:41:19"
1046,"https://www.sciencemag.org/careers/2001/05/careers-medical-writing-resources","2019-10-27 10:41:21"
1047,"https://www.sciencemag.org/careers/2001/05/careers-medical-writing-medical-writing-right-you","2019-10-27 10:41:22"
1048,"https://www.sciencemag.org/careers/2001/05/postdoctoral-organizations-begin-promote-networking-opportunities","2019-10-27 10:41:24"
1049,"https://www.sciencemag.org/careers/2001/05/bbsrc-supplements-stipends","2019-10-27 10:41:25"
1050,"https://www.sciencemag.org/careers/2001/05/job-search-bias-it-real-or-just-your-imagination","2019-10-27 10:41:26"
1051,"https://www.sciencemag.org/careers/2001/05/probing-proteome","2019-10-27 10:41:28"
1052,"https://www.sciencemag.org/careers/2001/05/careers-medical-writing-opening-doors-feature-index","2019-10-27 10:41:29"
1053,"https://www.sciencemag.org/careers/2001/05/careers-medical-writing-leaving-bench-without-leaving-science-start-rewarding-career","2019-10-27 10:41:30"
1054,"https://www.sciencemag.org/careers/2001/05/careers-medical-writing-regulatory-writing-whats-then","2019-10-27 10:41:32"
1055,"https://www.sciencemag.org/careers/2001/05/careers-medical-writing-clinical-writing-entry-world-biotech","2019-10-27 10:41:33"
1056,"https://www.sciencemag.org/careers/2001/05/establishing-offices-postdoctoral-education-overcoming-obstacles-part-1","2019-10-27 10:41:35"
1057,"https://www.sciencemag.org/careers/2001/05/careers-medical-writing-keen-eye-detail","2019-10-27 10:41:36"
1058,"https://www.sciencemag.org/careers/2001/05/seat-table-postdoctoral-representation-institutional-committees","2019-10-27 10:41:37"
1060,"https://www.sciencemag.org/careers/2001/06/conservation-scientist-national-gallery-day-my-life","2019-10-27 10:41:41"
1061,"https://www.sciencemag.org/careers/2001/06/all-important-research-talk-learning-how-do-it-better","2019-10-27 10:41:42"
